numeric,numeric
2390,1
2391,0
2392,0
2393,1
2394,1
2395,0
2396,0
2397,0
2398,1
2399,1
2400,0
2401,0
2402,0
2403,1
2404,0
2405,0
2406,0
2407,0
2408,0
2409,1
2410,0
2411,0
2412,1
2413,1
2414,1
2415,1
2416,1
2417,1
2418,1
2419,0
2420,1
2421,0
2422,0
2423,1
2424,0
2425,1
2426,0
2427,0
2428,0
2429,1
2430,1
2431,0
2432,1
2433,0
2434,1
2435,1
2436,0
2437,0
2438,0
2439,0
2440,0
2441,1
2442,1
2443,1
2444,1
2445,0
2446,1
2447,1
2448,1
2449,0
2450,0
2451,1
2452,0
2453,1
2454,0
2455,0
2456,0
2457,0
2458,0
2459,0
2460,1
2461,1
2462,0
2463,1
2464,1
2465,1
2466,0
2467,0
2468,0
2469,1
2470,1
2471,0
2472,1
2473,0
2474,0
2475,1
2476,0
2477,1
2478,0
2479,0
2480,1
2481,0
2482,1
2483,1
2484,0
2485,1
2486,0
2487,0
2488,0
2489,0
2490,1
2491,1
2492,1
2493,1
2494,0
2495,0
2496,0
2497,0
2498,1
2499,0
2500,1
2501,1
2502,1
2503,0
2504,0
2505,1
2506,0
2507,0
2508,0
2509,0
2510,0
2511,1
2512,1
2513,1
2514,0
2515,1
2516,0
2517,1
2518,1
2519,0
2520,0
2521,1
2522,0
2523,1
2524,1
2525,1
2526,1
2527,0
2528,0
2529,1
2530,1
2531,0
2532,1
2533,0
2534,1
2535,1
2536,1
2537,0
2538,1
2539,1
2540,0
2541,0
2542,1
2543,0
2544,0
2545,0
2546,1
2547,0
2548,1
2549,1
2550,0
2551,1
2552,0
2553,1
2554,0
2555,1
2556,1
2557,0
2558,0
2559,0
2560,1
2561,0
2562,0
2563,0
2564,1
2565,0
2566,1
2567,0
2568,0
2569,1
2570,1
2571,0
2572,0
2573,1
2574,0
2575,1
2576,1
2577,0
2578,1
2579,0
2580,1
2581,0
2582,1
2583,0
2584,0
2585,0
2586,1
2587,1
2588,0
2589,1
2590,0
2591,0
2592,1
2593,1
2594,0
2595,1
2596,1
2597,0
2598,0
2599,1
2600,1
2601,0
2602,1
2603,1
2604,0
2605,1
2606,1
2607,0
2608,0
2609,1
2610,0
2611,1
2612,1
2613,0
2614,0
2615,0
2616,1
2617,1
2618,1
2619,0
2620,1
2621,0
2622,0
2623,1
2624,1
2625,0
2626,0
2627,0
2628,0
2629,1
2630,1
2631,0
2632,1
2633,1
2634,1
2635,0
2636,1
2637,1
2638,1
2639,0
2640,0
2641,1
2642,0
2643,0
2644,1
2645,1
2646,0
2647,0
2648,1
2649,1
2650,1
2651,1
2652,1
2653,1
2654,1
2655,1
2656,1
2657,1
2658,0
2659,1
2660,1
2661,1
2662,1
2663,1
2664,0
2665,1
2666,1
2667,0
2668,1
2669,0
2670,1
2671,1
2672,1
2673,0
2674,0
2675,1
2676,1
2677,1
2678,1
2679,1
2680,1
2681,1
2682,1
2683,0
2684,1
2685,0
2686,1
2687,0
2688,1
2689,0
2690,0
2691,1
2692,1
2693,0
2694,1
2695,0
2696,1
2697,0
2698,0
2699,1
2700,1
2701,0
2702,1
2703,1
2704,0
2705,0
2706,0
2707,0
2708,0
2709,1
2710,0
2711,0
2712,0
2713,1
2714,1
2715,0
2716,1
2717,1
2718,1
2719,0
2720,1
2721,1
2722,0
2723,0
2724,1
2725,0
2726,0
2727,0
2728,1
2729,1
2730,1
2731,1
2732,0
2733,0
2734,0
2735,0
2736,0
2737,1
2738,0
2739,1
2740,0
2741,1
2742,0
2743,0
2744,1
2745,0
2746,0
2747,0
2748,0
2749,1
2750,0
2751,1
2752,1
2753,0
2754,1
2755,1
2756,1
2757,0
2758,1
2759,0
2760,1
2761,0
2762,0
2763,0
2764,0
2765,1
2766,0
2767,0
2768,0
2769,0
2770,1
2771,0
2772,0
2773,1
2774,1
2775,0
2776,0
2777,0
2778,1
2779,0
2780,1
2781,1
2782,1
2783,0
2784,1
2785,1
2786,0
2787,0
2788,0
2789,0
2790,1
2791,1
2792,1
2793,0
2794,1
2795,1
2796,1
2797,0
2798,1
2799,1
2800,0
2801,1
2802,0
2803,1
2804,1
2805,1
2806,1
2807,0
2808,1
2809,1
2810,0
2811,1
2812,0
2813,1
2814,1
2815,0
2816,0
2817,0
2818,0
2819,0
2820,0
2821,0
2822,1
2823,1
2824,1
2825,0
2826,0
2827,0
2828,0
2829,1
2830,0
2831,1
2832,0
2833,1
2834,1
2835,0
2836,1
2837,1
2838,0
2839,1
2840,0
2841,1
2842,0
2843,1
2844,1
2845,0
2846,1
2847,0
2848,1
2849,1
2850,0
2851,1
2852,1
2853,1
2854,1
2855,0
2856,1
2857,0
2858,1
2859,1
2860,1
2861,0
2862,1
2863,1
2864,1
2865,1
2866,0
2867,1
2868,0
2869,0
2870,0
2871,0
2872,0
2873,0
2874,0
2875,0
2876,0
2877,1
2878,1
2879,1
2880,0
2881,0
2882,1
2883,0
2884,0
2885,0
2886,1
2887,1
2888,0
2889,1
2890,0
2891,1
2892,0
2893,1
2894,0
2895,0
2896,0
2897,0
2898,0
2899,0
2900,1
2901,0
2902,1
2903,0
2904,0
2905,1
2906,0
2907,1
2908,1
2909,1
2910,0
2911,1
2912,0
2913,0
2914,1
2915,1
2916,0
2917,0
2918,0
2919,0
2920,0
2921,1
2922,1
2923,0
2924,0
2925,1
2926,0
2927,0
2928,1
2929,1
2930,1
2931,0
2932,1
2933,0
2934,1
2935,1
2936,1
2937,1
2938,1
2939,0
2940,0
2941,0
2942,1
2943,0
2944,0
2945,1
2946,1
2947,1
2948,0
2949,1
2950,1
2951,1
2952,0
2953,1
2954,1
2955,0
2956,0
2957,0
2958,1
2959,1
2960,0
2961,0
2962,0
2963,1
2964,0
2965,1
2966,1
2967,1
2968,1
2969,1
2970,0
2971,1
2972,1
2973,1
2974,0
2975,0
2976,0
2977,1
2978,0
2979,0
2980,0
2981,0
2982,0
2983,1
2984,1
2985,1
2986,1
2987,1
2988,1
2989,0
2990,1
2991,1
2992,0
2993,1
2994,1
