numeric,numeric
273,1
274,0
275,0
276,1
277,0
278,1
279,0
280,0
281,0
282,0
283,1
284,1
285,0
286,1
287,1
288,0
289,0
290,0
291,1
292,0
293,0
294,1
295,0
296,0
297,0
298,1
299,0
300,1
301,0
302,1
303,0
304,0
305,1
306,1
307,1
308,0
309,1
310,0
311,1
312,1
313,1
314,1
315,0
316,1
317,1
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,1
331,0
332,1
333,0
334,1
335,1
336,0
337,0
338,1
339,0
340,0
341,0
342,1
343,1
344,1
345,1
346,1
347,1
348,0
349,1
350,0
351,1
352,0
353,1
354,1
355,0
356,0
357,0
358,0
359,0
360,1
361,0
362,0
363,0
364,1
365,1
366,0
367,0
368,1
369,0
370,1
371,1
372,0
373,0
374,1
375,0
376,1
377,0
378,1
379,0
380,1
381,1
382,1
383,1
384,1
385,1
386,0
387,0
388,1
389,1
390,1
391,1
392,0
393,0
394,1
395,0
396,0
397,1
398,0
399,0
400,1
401,1
402,1
403,1
404,1
405,1
406,0
407,0
408,1
409,1
410,1
411,1
412,0
413,1
414,1
415,1
416,1
417,0
418,0
419,0
420,1
421,0
422,1
423,0
424,1
425,1
426,1
427,0
428,1
429,0
430,1
431,0
432,0
433,0
434,1
435,0
436,1
437,0
438,0
439,0
440,0
441,1
442,1
443,0
444,0
445,1
446,1
447,0
448,0
449,0
450,1
451,0
452,1
453,1
454,1
455,1
456,1
457,0
458,0
459,1
460,1
461,0
462,1
463,1
464,1
465,1
466,0
467,1
468,0
469,0
470,1
471,1
472,0
473,1
474,0
475,1
476,1
477,0
478,1
479,1
480,0
481,0
482,0
483,1
484,0
485,0
486,0
487,0
488,1
489,0
490,1
491,0
492,0
493,0
494,0
495,0
496,1
497,1
498,0
499,1
500,0
501,1
502,0
503,1
504,1
505,0
506,0
507,1
508,0
509,1
510,1
511,1
512,0
513,1
514,1
515,0
516,1
517,1
518,0
519,1
520,0
521,0
522,0
523,0
524,0
525,1
526,0
527,0
528,1
529,0
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,0
539,1
540,0
541,1
542,1
543,0
544,1
545,1
546,0
547,1
548,0
549,1
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,1
560,0
561,0
562,1
563,1
564,1
565,1
566,0
567,0
568,0
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,0
578,0
579,1
580,1
581,0
582,1
583,1
584,0
585,0
586,1
587,0
588,1
589,0
590,1
591,0
592,1
593,1
594,0
595,0
596,0
597,0
598,1
599,0
600,1
601,1
602,1
603,1
604,0
605,1
606,0
607,1
608,0
609,0
610,0
611,0
612,0
613,1
614,1
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,1
623,1
624,0
625,0
626,1
627,0
628,0
629,0
630,1
631,0
632,1
633,1
634,1
635,1
636,1
637,1
638,1
639,0
640,1
641,0
642,0
643,0
644,1
645,1
646,0
647,0
648,0
649,1
650,0
651,0
652,1
653,1
654,0
655,1
656,1
657,0
658,1
659,0
660,0
661,1
662,1
663,0
664,0
665,0
666,0
667,0
668,1
669,1
670,0
671,0
672,1
673,1
674,1
675,0
676,0
677,1
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,1
687,1
688,1
689,0
690,0
691,0
692,1
693,0
694,0
695,1
696,1
697,1
698,1
699,1
700,0
701,1
702,1
703,1
704,0
705,0
706,1
707,0
708,0
709,1
710,0
711,1
712,0
713,1
714,1
715,1
716,1
717,1
718,1
719,0
720,1
721,0
722,1
723,0
724,1
725,1
726,0
727,1
728,0
729,1
730,0
731,0
732,0
733,1
734,0
735,0
736,0
737,0
738,0
739,1
740,1
741,0
742,0
743,0
744,0
745,1
746,0
747,1
748,1
749,0
750,1
751,0
752,0
753,0
754,0
755,1
756,0
757,1
758,1
759,1
760,1
761,1
762,1
763,1
764,0
765,1
766,0
767,0
768,1
769,1
770,1
771,1
772,0
773,0
774,1
775,0
776,1
777,0
778,1
779,1
780,1
781,1
782,1
783,0
784,0
785,1
786,0
787,1
788,1
789,1
790,1
791,0
792,1
793,0
794,1
795,1
796,0
797,0
798,0
799,0
800,0
801,1
802,0
803,0
804,0
805,0
806,1
807,1
808,0
809,0
810,1
811,0
812,1
813,1
814,0
815,1
816,0
817,1
818,1
819,1
820,1
821,1
822,0
823,0
824,1
825,0
826,0
827,0
828,0
829,0
830,1
831,1
832,0
833,1
834,1
835,0
836,1
837,1
838,1
839,1
840,1
841,0
842,1
843,0
844,0
845,0
846,1
847,1
848,1
849,1
850,0
851,1
852,0
853,1
854,0
855,0
856,0
857,1
858,0
859,1
860,0
861,1
862,0
863,1
864,1
865,1
866,0
867,1
868,1
869,1
870,1
871,1
872,1
873,0
874,0
875,1
876,0
877,0
878,1
879,1
880,0
881,0
882,1
883,1
884,1
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,1
893,0
894,0
895,0
896,0
897,0
898,1
899,0
900,1
901,0
902,0
903,1
904,0
905,1
906,0
907,0
908,1
909,0
910,1
911,0
912,1
913,1
914,1
915,0
916,1
917,0
918,1
919,0
920,1
921,1
922,1
923,1
924,0
925,1
926,0
927,1
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,1
937,0
938,0
939,0
940,1
941,0
942,1
943,1
944,0
945,0
946,1
947,0
948,0
949,1
950,1
951,1
952,1
953,0
954,0
955,0
956,0
957,0
958,1
959,1
960,0
961,1
962,1
963,0
964,1
965,1
966,1
967,0
968,1
969,1
970,1
971,1
972,1
973,1
974,1
975,0
976,0
977,0
978,1
979,1
980,0
981,0
982,1
983,0
984,1
985,1
986,1
987,0
988,0
989,1
990,0
991,1
992,1
993,0
994,1
995,1
996,1
997,1
998,0
999,1
1000,1
1001,1
1002,1
1003,1
1004,0
1005,1
1006,0
1007,0
1008,1
1009,0
1010,1
1011,1
1012,0
1013,0
1014,1
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,1
1022,0
1023,1
1024,0
1025,0
1026,1
1027,1
1028,1
1029,0
1030,1
1031,1
1032,0
1033,0
1034,1
1035,1
1036,1
1037,1
1038,0
1039,0
1040,1
1041,1
1042,0
1043,0
1044,1
1045,0
1046,0
1047,0
1048,0
1049,0
1050,1
1051,0
1052,1
1053,1
1054,1
1055,0
1056,1
1057,1
1058,1
1059,0
1060,0
1061,1
1062,1
1063,0
1064,1
1065,1
1066,1
1067,0
1068,1
1069,0
1070,0
1071,1
1072,1
1073,0
1074,0
1075,0
1076,0
1077,0
1078,1
1079,0
1080,1
1081,1
1082,1
1083,0
1084,1
1085,1
1086,0
1087,0
1088,1
1089,1
1090,0
1091,1
1092,1
1093,1
1094,0
1095,0
1096,0
1097,1
1098,0
1099,0
1100,0
1101,1
1102,1
1103,0
1104,1
1105,1
1106,1
1107,1
1108,0
1109,0
1110,1
1111,0
1112,1
1113,1
1114,1
1115,1
1116,1
1117,0
1118,1
1119,0
1120,0
1121,1
1122,0
1123,0
1124,1
1125,1
1126,0
1127,1
1128,0
1129,1
1130,1
1131,0
1132,1
1133,0
1134,1
1135,1
1136,1
1137,0
1138,0
1139,0
1140,1
1141,1
1142,0
1143,1
1144,1
1145,1
1146,1
1147,1
1148,0
1149,0
1150,1
1151,1
1152,0
1153,0
1154,1
1155,0
1156,1
1157,1
1158,0
1159,1
1160,1
1161,0
1162,1
1163,0
1164,1
1165,1
1166,0
1167,0
1168,1
1169,1
1170,0
1171,0
1172,1
1173,0
1174,1
1175,1
1176,0
1177,1
1178,0
1179,0
1180,1
1181,0
1182,1
1183,0
1184,1
1185,1
1186,0
1187,0
1188,0
1189,1
1190,0
1191,1
1192,1
1193,1
1194,1
1195,0
1196,0
1197,0
1198,0
1199,1
1200,0
1201,1
1202,1
1203,1
1204,0
1205,1
1206,0
1207,0
1208,0
1209,0
1210,0
1211,0
1212,0
1213,1
1214,0
1215,0
1216,0
1217,0
1218,1
1219,1
1220,1
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,1
1228,1
1229,1
1230,0
1231,1
1232,0
1233,1
1234,1
1235,0
1236,1
1237,0
1238,1
1239,1
1240,0
1241,1
1242,1
1243,0
1244,0
1245,0
1246,0
1247,1
1248,0
1249,0
1250,1
1251,1
1252,0
1253,1
1254,1
1255,0
1256,1
1257,1
1258,0
1259,1
1260,0
1261,0
1262,0
1263,0
1264,1
1265,1
1266,1
1267,1
1268,0
1269,1
1270,1
1271,0
1272,0
1273,0
1274,1
1275,0
1276,0
1277,1
1278,1
1279,0
1280,0
1281,1
1282,1
1283,0
1284,1
1285,1
1286,0
1287,0
1288,1
1289,0
1290,0
1291,1
1292,1
1293,1
1294,1
1295,0
1296,1
1297,0
1298,1
1299,1
1300,1
1301,0
1302,1
1303,1
1304,0
1305,1
1306,1
1307,0
1308,1
1309,0
1310,0
1311,1
1312,1
1313,0
1314,0
1315,0
1316,0
1317,1
1318,1
1319,1
1320,0
1321,0
1322,1
1323,0
1324,1
1325,0
1326,1
1327,0
1328,1
1329,1
1330,0
1331,1
1332,1
1333,1
1334,0
1335,1
1336,1
1337,1
1338,0
1339,1
1340,1
1341,1
1342,0
1343,0
1344,1
1345,0
1346,0
1347,0
1348,1
1349,0
1350,0
1351,0
1352,0
1353,1
1354,1
1355,0
1356,0
1357,1
1358,1
1359,1
1360,1
1361,0
1362,1
1363,1
1364,1
1365,1
1366,0
1367,1
1368,1
1369,1
1370,1
1371,1
1372,0
1373,1
1374,1
1375,0
1376,0
1377,0
1378,1
1379,1
1380,1
1381,1
1382,1
1383,0
1384,1
1385,0
1386,1
1387,1
1388,1
1389,0
1390,1
1391,1
1392,1
1393,1
1394,0
1395,0
1396,1
1397,1
1398,1
1399,1
1400,1
1401,1
1402,0
1403,0
1404,0
1405,0
1406,0
1407,0
1408,1
1409,1
1410,1
1411,1
1412,0
1413,1
1414,0
1415,0
1416,0
1417,1
1418,1
1419,1
1420,1
1421,0
1422,0
1423,0
1424,0
1425,0
1426,1
1427,0
1428,1
1429,1
1430,1
1431,1
1432,0
1433,0
1434,0
1435,1
1436,0
1437,1
1438,0
1439,1
1440,1
1441,0
1442,0
1443,0
1444,0
1445,1
1446,1
1447,1
1448,1
1449,0
1450,1
1451,0
1452,1
1453,1
1454,1
1455,0
1456,0
1457,0
1458,0
1459,0
1460,1
1461,1
1462,0
1463,1
1464,0
1465,1
1466,0
1467,1
1468,1
1469,1
1470,1
1471,0
1472,1
1473,0
1474,0
1475,1
1476,1
1477,0
1478,0
1479,1
1480,1
1481,0
1482,0
1483,1
1484,1
1485,0
1486,0
1487,0
1488,0
1489,0
1490,1
1491,1
1492,0
1493,1
1494,0
1495,0
1496,0
1497,0
1498,0
1499,1
1500,1
1501,0
1502,1
1503,0
1504,1
1505,0
1506,0
1507,1
1508,1
1509,0
1510,0
1511,1
1512,1
1513,0
1514,1
1515,1
1516,1
1517,1
1518,1
1519,1
1520,1
1521,0
1522,0
1523,1
1524,1
1525,1
1526,1
1527,0
1528,0
1529,1
1530,1
1531,1
1532,0
1533,0
1534,0
1535,1
1536,1
1537,0
1538,0
1539,0
1540,1
1541,1
1542,1
1543,0
1544,1
1545,1
1546,1
1547,0
1548,0
1549,0
1550,1
1551,0
1552,1
1553,1
1554,0
1555,0
1556,1
1557,1
1558,0
1559,0
1560,1
1561,1
1562,0
1563,1
1564,1
1565,0
1566,1
1567,0
1568,0
1569,1
1570,1
1571,1
1572,0
1573,0
1574,1
1575,1
1576,1
1577,1
1578,0
1579,1
1580,0
1581,1
1582,0
1583,0
1584,0
1585,1
1586,1
1587,1
1588,0
1589,1
1590,0
1591,0
1592,0
1593,0
1594,1
1595,1
1596,1
1597,1
1598,0
1599,1
1600,0
1601,1
1602,0
1603,0
1604,1
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,1
1612,1
1613,0
1614,1
1615,0
1616,1
1617,0
1618,0
1619,1
1620,0
1621,1
1622,1
1623,1
1624,1
1625,1
1626,0
1627,1
1628,1
1629,1
1630,1
1631,0
1632,1
1633,1
1634,0
1635,0
1636,1
1637,1
1638,1
1639,0
1640,1
1641,0
1642,0
1643,1
1644,0
1645,1
1646,0
1647,0
1648,1
1649,1
1650,0
1651,1
1652,0
1653,1
1654,1
1655,0
1656,0
1657,1
1658,0
1659,0
1660,0
1661,0
1662,1
1663,1
1664,0
1665,1
1666,0
1667,1
1668,0
1669,0
1670,0
1671,0
1672,0
1673,0
1674,0
1675,1
1676,1
1677,1
1678,1
1679,1
1680,1
1681,1
1682,0
1683,0
1684,0
1685,0
1686,0
1687,1
1688,0
1689,0
1690,1
1691,0
1692,0
1693,0
1694,1
1695,1
1696,0
1697,1
1698,1
1699,1
1700,0
1701,1
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,1
1710,1
1711,0
1712,0
1713,1
1714,0
1715,0
1716,0
1717,1
1718,0
1719,0
1720,0
1721,0
1722,1
1723,1
1724,1
1725,1
1726,0
1727,1
1728,1
1729,0
1730,0
1731,1
1732,1
1733,1
1734,0
1735,1
1736,1
1737,1
1738,0
1739,0
1740,0
1741,1
1742,1
1743,0
1744,1
1745,1
1746,1
1747,0
1748,1
1749,1
1750,0
1751,1
1752,1
1753,1
1754,0
1755,0
1756,0
1757,0
1758,1
1759,1
1760,0
1761,1
1762,1
1763,1
1764,0
1765,1
1766,1
1767,0
1768,0
1769,1
1770,1
1771,1
1772,0
1773,1
1774,1
1775,1
1776,1
1777,1
1778,0
1779,0
1780,0
1781,0
1782,1
1783,0
1784,1
1785,1
1786,0
1787,1
1788,0
1789,1
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,1
1797,0
1798,0
1799,0
1800,1
1801,0
1802,1
1803,1
1804,0
1805,1
1806,1
1807,1
1808,0
1809,1
1810,1
1811,1
1812,0
1813,0
1814,0
1815,1
1816,0
1817,0
1818,0
1819,0
1820,0
1821,1
1822,1
1823,0
1824,0
1825,0
1826,1
1827,1
1828,1
1829,0
1830,0
1831,1
1832,1
1833,1
1834,0
1835,0
1836,0
1837,0
1838,1
1839,1
1840,1
1841,1
1842,0
1843,1
1844,1
1845,0
1846,0
1847,0
1848,1
1849,1
1850,1
1851,1
1852,1
1853,1
1854,0
1855,0
1856,0
1857,0
1858,1
1859,1
1860,1
1861,1
1862,1
1863,1
1864,1
1865,0
1866,0
1867,1
1868,0
1869,1
1870,1
1871,1
1872,1
1873,0
1874,1
1875,1
1876,0
1877,0
1878,1
1879,1
1880,0
1881,1
1882,0
1883,0
1884,1
1885,0
1886,0
1887,0
1888,0
1889,1
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,1
1898,0
1899,1
1900,0
1901,0
1902,0
1903,1
1904,0
1905,1
1906,1
1907,0
1908,1
1909,0
1910,1
1911,0
1912,0
1913,1
1914,1
1915,0
1916,0
1917,0
1918,0
1919,0
1920,1
1921,0
1922,0
1923,0
1924,1
1925,1
1926,0
1927,0
1928,1
1929,0
1930,0
1931,0
1932,0
1933,1
1934,1
1935,0
1936,0
1937,0
1938,1
1939,0
1940,0
1941,0
1942,0
1943,1
1944,0
1945,1
1946,0
1947,1
1948,0
1949,1
1950,1
1951,1
1952,0
1953,1
1954,0
1955,1
1956,0
1957,0
1958,1
1959,1
1960,0
1961,0
1962,0
1963,0
1964,1
1965,1
1966,0
1967,1
1968,1
1969,0
1970,1
1971,1
1972,0
1973,0
1974,1
1975,0
1976,0
1977,0
1978,1
1979,0
1980,0
1981,1
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,1
1989,0
1990,1
1991,0
1992,1
1993,0
1994,0
1995,1
1996,1
1997,0
1998,1
1999,0
2000,0
2001,0
2002,0
2003,0
2004,1
2005,0
2006,0
2007,0
2008,1
2009,1
2010,0
2011,1
2012,1
2013,1
2014,0
2015,1
2016,1
2017,1
2018,0
2019,1
2020,0
2021,1
2022,1
2023,0
2024,1
2025,1
2026,0
2027,1
2028,1
2029,1
2030,0
2031,1
2032,0
2033,1
2034,1
2035,0
2036,1
2037,0
2038,1
2039,0
2040,1
2041,1
2042,0
2043,0
2044,0
2045,1
2046,0
2047,1
2048,0
2049,0
2050,1
2051,1
2052,1
2053,0
2054,1
2055,0
2056,1
2057,1
2058,1
2059,0
2060,1
2061,0
2062,0
2063,1
2064,1
2065,0
2066,0
2067,1
2068,0
2069,0
2070,0
2071,1
2072,1
2073,0
2074,1
2075,1
2076,0
2077,1
2078,1
2079,1
2080,0
2081,0
2082,0
2083,0
2084,0
2085,0
2086,0
2087,0
2088,1
2089,0
2090,1
2091,1
2092,0
2093,1
2094,1
2095,0
2096,1
2097,0
2098,0
2099,1
2100,1
2101,0
2102,0
2103,0
2104,1
2105,1
2106,0
2107,0
2108,0
2109,1
2110,1
2111,1
2112,0
2113,0
2114,1
2115,1
2116,1
2117,1
2118,0
2119,0
2120,0
2121,1
2122,1
2123,0
2124,0
2125,0
2126,0
2127,0
2128,1
2129,1
2130,1
2131,1
2132,1
2133,1
2134,0
2135,0
2136,0
2137,0
2138,0
2139,1
2140,0
2141,0
2142,1
2143,0
2144,1
2145,1
2146,1
2147,0
2148,1
2149,0
2150,0
2151,0
2152,1
2153,1
2154,0
2155,1
2156,1
2157,0
2158,0
2159,0
2160,1
2161,0
2162,0
2163,0
2164,0
2165,0
2166,0
2167,1
2168,1
2169,0
2170,1
2171,1
2172,0
2173,1
2174,1
2175,1
2176,1
2177,1
2178,1
2179,0
2180,1
2181,0
2182,0
2183,1
2184,1
2185,0
2186,0
2187,0
2188,1
2189,1
2190,0
2191,1
2192,1
2193,1
2194,0
2195,1
2196,1
2197,1
2198,1
2199,1
2200,1
2201,0
2202,0
2203,0
2204,1
2205,1
2206,1
2207,1
2208,1
2209,1
2210,0
2211,0
2212,1
2213,0
2214,1
2215,0
2216,0
2217,0
2218,0
2219,0
2220,1
2221,1
2222,0
2223,0
2224,0
2225,0
2226,0
2227,1
2228,1
2229,0
2230,0
2231,1
2232,0
2233,0
2234,1
2235,0
2236,1
2237,1
2238,1
2239,1
2240,1
2241,0
2242,0
2243,0
2244,1
2245,1
2246,1
2247,1
2248,0
2249,1
2250,0
2251,1
2252,1
2253,0
2254,0
2255,1
2256,1
2257,0
2258,1
2259,0
2260,1
2261,0
2262,1
2263,1
2264,1
2265,0
2266,0
2267,0
2268,1
2269,0
2270,1
2271,0
2272,1
2273,1
2274,1
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0
2281,0
2282,0
2283,1
2284,0
2285,1
2286,1
2287,0
2288,1
2289,0
2290,1
2291,1
2292,1
2293,1
2294,0
2295,0
2296,1
2297,1
2298,1
2299,0
2300,0
2301,1
2302,0
2303,0
2304,1
2305,1
2306,0
2307,1
2308,0
2309,1
2310,0
2311,1
2312,0
2313,0
2314,1
2315,1
2316,0
2317,0
2318,0
2319,0
2320,0
2321,1
2322,0
2323,1
2324,0
2325,0
2326,0
2327,1
2328,0
2329,0
2330,1
2331,0
2332,1
2333,1
2334,1
2335,0
2336,0
2337,1
2338,0
2339,1
2340,1
2341,0
2342,1
2343,1
2344,0
2345,0
2346,0
2347,0
2348,1
2349,1
2350,0
2351,0
2352,0
2353,0
2354,1
2355,0
2356,1
2357,0
2358,1
2359,0
2360,0
2361,0
2362,0
2363,1
2364,1
2365,0
2366,0
2367,1
2368,1
2369,1
2370,0
2371,1
2372,1
2373,0
2374,0
2375,1
2376,0
2377,0
2378,0
2379,0
2380,1
2381,1
2382,1
2383,0
2384,1
2385,0
2386,0
2387,1
2388,0
2389,0
2390,1
2391,0
2392,1
2393,1
2394,0
2395,1
2396,1
2397,0
2398,1
2399,0
2400,1
2401,0
2402,1
2403,1
2404,0
2405,0
2406,0
2407,1
2408,0
2409,1
2410,1
2411,0
2412,0
2413,1
2414,0
2415,1
2416,1
2417,1
2418,1
2419,0
2420,0
2421,1
2422,0
2423,1
2424,0
2425,0
2426,1
2427,0
2428,1
2429,1
2430,1
2431,1
2432,1
2433,1
2434,0
2435,0
2436,0
2437,1
2438,0
2439,0
2440,1
2441,0
2442,1
2443,0
2444,0
2445,0
2446,0
2447,0
2448,1
2449,0
2450,1
2451,1
2452,1
2453,0
2454,0
2455,1
2456,1
2457,0
2458,1
2459,1
2460,1
2461,0
2462,1
2463,0
2464,1
2465,1
2466,1
2467,1
2468,0
2469,1
2470,1
2471,1
2472,0
2473,1
2474,1
2475,1
2476,0
2477,0
2478,0
2479,0
2480,0
2481,1
2482,0
2483,0
2484,0
2485,1
2486,0
2487,1
2488,1
2489,0
2490,0
2491,1
2492,1
2493,1
2494,1
2495,0
2496,1
2497,1
2498,1
2499,1
2500,1
2501,1
2502,1
2503,0
2504,0
2505,0
2506,0
2507,1
2508,0
2509,0
2510,1
2511,1
2512,1
2513,0
2514,0
2515,0
2516,0
2517,1
2518,0
2519,1
2520,0
2521,1
2522,1
2523,0
2524,1
2525,0
2526,0
2527,0
2528,0
2529,1
2530,1
2531,0
2532,1
2533,1
2534,1
2535,0
2536,1
2537,0
2538,1
2539,0
2540,0
2541,1
2542,0
2543,0
2544,1
2545,1
2546,1
2547,0
2548,1
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,1
2557,0
2558,1
2559,1
2560,1
2561,1
2562,1
2563,0
2564,0
2565,0
2566,0
2567,1
2568,1
2569,0
2570,0
2571,0
2572,1
2573,1
2574,0
2575,1
2576,0
2577,0
2578,0
2579,0
2580,1
2581,0
2582,0
2583,0
2584,1
2585,1
2586,1
2587,1
2588,1
2589,1
2590,0
2591,0
2592,1
2593,0
2594,1
2595,1
2596,0
2597,0
2598,1
2599,1
2600,0
2601,0
2602,1
2603,1
2604,0
2605,1
2606,1
2607,0
2608,0
2609,1
2610,1
2611,1
2612,1
2613,0
2614,0
2615,0
2616,1
2617,0
2618,1
2619,0
2620,1
2621,0
2622,0
2623,1
2624,0
2625,1
2626,1
2627,0
2628,0
2629,0
2630,0
2631,0
2632,0
2633,1
2634,1
2635,1
2636,0
2637,0
2638,0
2639,0
2640,1
2641,1
2642,0
2643,0
2644,1
2645,1
2646,0
2647,1
2648,0
2649,0
2650,1
2651,1
2652,1
2653,0
2654,0
2655,1
2656,1
2657,0
2658,0
2659,0
2660,0
2661,1
2662,1
2663,1
2664,1
2665,1
2666,0
2667,0
2668,0
2669,0
2670,1
2671,1
2672,1
2673,0
2674,1
2675,0
2676,1
2677,0
2678,0
2679,0
2680,1
2681,1
2682,0
2683,1
2684,1
2685,0
2686,1
2687,1
2688,1
2689,0
2690,0
2691,0
2692,0
2693,0
2694,1
2695,0
2696,0
2697,0
2698,1
2699,0
2700,0
2701,0
2702,1
2703,0
2704,1
2705,1
2706,1
2707,1
2708,0
2709,1
2710,1
2711,1
2712,0
2713,0
2714,0
2715,1
2716,1
2717,0
2718,0
2719,1
2720,1
2721,1
2722,0
2723,0
2724,1
2725,1
2726,1
2727,0
2728,0
2729,1
2730,1
2731,1
2732,1
2733,0
2734,0
2735,0
2736,1
2737,1
2738,1
2739,1
2740,0
2741,1
2742,0
2743,1
2744,0
2745,0
2746,1
2747,0
2748,0
2749,1
2750,1
2751,1
2752,1
2753,0
2754,1
2755,0
2756,0
2757,0
2758,1
2759,1
2760,1
2761,0
2762,0
2763,1
2764,0
2765,1
2766,1
2767,0
2768,0
2769,0
2770,1
2771,1
2772,1
2773,0
2774,0
2775,0
2776,0
2777,1
2778,0
2779,0
2780,0
2781,0
2782,1
2783,0
2784,0
2785,0
2786,0
2787,0
2788,1
2789,1
2790,0
2791,1
2792,1
2793,1
2794,1
2795,0
2796,1
2797,0
2798,1
2799,0
2800,0
2801,0
2802,0
2803,0
2804,0
2805,0
2806,1
2807,0
2808,1
2809,1
2810,0
2811,1
2812,1
2813,1
2814,1
2815,1
2816,0
2817,0
2818,0
2819,0
2820,0
2821,0
2822,1
2823,0
2824,0
2825,0
2826,1
2827,1
2828,0
2829,0
2830,1
2831,1
2832,1
2833,0
2834,1
2835,1
2836,0
2837,1
2838,0
2839,1
2840,0
2841,1
2842,1
2843,0
2844,0
2845,1
2846,1
2847,0
2848,1
2849,1
2850,0
2851,1
2852,1
2853,1
2854,0
2855,1
2856,0
2857,1
2858,0
2859,1
2860,1
2861,1
2862,1
2863,0
2864,1
2865,1
2866,1
2867,1
2868,0
2869,0
2870,1
2871,1
2872,1
2873,0
2874,1
2875,0
2876,0
2877,1
2878,0
2879,1
2880,0
2881,1
2882,1
2883,0
2884,1
2885,0
2886,0
2887,1
2888,0
2889,1
2890,0
2891,1
2892,1
2893,0
2894,1
2895,0
2896,1
2897,0
2898,0
2899,0
2900,0
2901,0
2902,0
2903,1
2904,1
2905,1
2906,1
2907,1
2908,0
2909,1
2910,0
2911,1
2912,1
2913,1
2914,1
2915,0
2916,1
2917,1
2918,0
2919,1
2920,1
2921,0
2922,0
2923,0
2924,1
2925,0
2926,1
2927,1
2928,1
2929,1
2930,0
2931,0
2932,1
2933,0
2934,0
2935,1
2936,0
2937,0
2938,0
2939,0
2940,0
2941,0
2942,0
2943,0
2944,0
2945,0
2946,0
2947,1
2948,1
2949,0
2950,1
2951,0
2952,0
2953,1
2954,0
2955,0
2956,0
2957,0
2958,0
2959,1
2960,1
2961,0
2962,1
2963,1
2964,0
2965,1
2966,0
2967,1
2968,0
2969,0
2970,1
2971,0
2972,1
2973,1
2974,1
2975,1
2976,1
2977,1
2978,1
2979,0
2980,1
2981,1
2982,1
2983,0
2984,1
2985,1
2986,0
2987,0
2988,1
2989,1
2990,0
2991,1
2992,0
2993,0
2994,0
