numeric,numeric
292,1
293,1
294,0
295,1
296,0
297,0
298,0
299,0
300,1
301,1
302,0
303,1
304,1
305,1
306,1
307,0
308,1
309,1
310,0
311,0
312,0
313,1
314,1
315,1
316,1
317,1
318,1
319,1
320,1
321,0
322,1
323,0
324,0
325,1
326,1
327,0
328,1
329,1
330,0
331,1
332,0
333,0
334,1
335,1
336,0
337,1
338,1
339,1
340,0
341,1
342,0
343,1
344,1
345,1
346,1
347,1
348,1
349,0
350,1
351,0
352,1
353,1
354,0
355,1
356,1
357,0
358,1
359,0
360,0
361,0
362,1
363,0
364,0
365,0
366,1
367,1
368,0
369,1
370,1
371,0
372,1
373,1
374,1
375,1
376,1
377,0
378,0
379,0
380,0
381,0
382,1
383,0
384,1
385,1
386,0
387,1
388,0
389,0
390,1
391,1
392,1
393,1
394,1
395,0
396,1
397,0
398,1
399,0
400,0
401,1
402,1
403,0
404,0
405,1
406,1
407,0
408,1
409,1
410,0
411,0
412,1
413,1
414,0
415,1
416,1
417,0
418,1
419,1
420,1
421,0
422,0
423,1
424,0
425,0
426,1
427,0
428,0
429,0
430,1
431,0
432,0
433,1
434,1
435,1
436,0
437,1
438,0
439,0
440,0
441,1
442,1
443,0
444,0
445,1
446,0
447,0
448,1
449,0
450,0
451,1
452,1
453,1
454,1
455,0
456,1
457,0
458,0
459,0
460,1
461,1
462,1
463,1
464,1
465,1
466,0
467,1
468,0
469,0
470,1
471,0
472,0
473,0
474,1
475,1
476,0
477,0
478,1
479,1
480,1
481,0
482,0
483,0
484,1
485,1
486,0
487,1
488,0
489,1
490,0
491,0
492,0
493,1
494,0
495,0
496,0
497,0
498,1
499,1
500,1
501,1
502,1
503,0
504,1
505,0
506,0
507,1
508,0
509,1
510,0
511,1
512,1
513,0
514,1
515,1
516,0
517,0
518,1
519,1
520,1
521,0
522,0
523,0
524,1
525,1
526,0
527,0
528,1
529,0
530,1
531,1
532,1
533,1
534,1
535,1
536,0
537,0
538,1
539,1
540,0
541,1
542,0
543,0
544,1
545,0
546,1
547,0
548,0
549,1
550,0
551,0
552,1
553,0
554,0
555,1
556,0
557,0
558,1
559,1
560,0
561,1
562,0
563,1
564,0
565,1
566,0
567,0
568,1
569,1
570,1
571,1
572,0
573,0
574,1
575,0
576,1
577,1
578,0
579,0
580,1
581,0
582,1
583,1
584,0
585,1
586,0
587,0
588,1
589,0
590,0
591,0
592,1
593,1
594,0
595,0
596,0
597,0
598,1
599,0
600,1
601,1
602,1
603,0
604,0
605,0
606,1
607,0
608,1
609,1
610,0
611,1
612,0
613,1
614,0
615,1
616,0
617,0
618,1
619,0
620,1
621,0
622,1
623,0
624,1
625,1
626,0
627,0
628,1
629,1
630,0
631,0
632,0
633,0
634,0
635,1
636,1
637,0
638,0
639,1
640,0
641,1
642,1
643,1
644,0
645,0
646,1
647,0
648,0
649,0
650,0
651,1
652,0
653,0
654,1
655,1
656,1
657,0
658,1
659,1
660,1
661,0
662,1
663,0
664,0
665,0
666,1
667,1
668,1
669,1
670,0
671,1
672,1
673,0
674,1
675,1
676,0
677,1
678,1
679,1
680,0
681,0
682,0
683,1
684,0
685,1
686,1
687,1
688,1
689,0
690,1
691,1
692,1
693,1
694,0
695,0
696,1
697,1
698,1
699,1
700,1
701,0
702,1
703,0
704,1
705,1
706,1
707,0
708,1
709,1
710,0
711,1
712,0
713,0
714,0
715,1
716,0
717,0
718,1
719,1
720,1
721,1
722,1
723,0
724,1
725,1
726,1
727,1
728,0
729,1
730,0
731,1
732,1
733,1
734,1
735,0
736,1
737,1
738,1
739,1
740,0
741,1
742,0
743,0
744,0
745,1
746,1
747,0
748,0
749,1
750,0
751,0
752,0
753,1
754,1
755,1
756,0
757,1
758,0
759,1
760,1
761,0
762,1
763,0
764,0
765,1
766,1
767,0
768,1
769,1
770,0
771,0
772,1
773,1
774,0
775,0
776,0
777,0
778,0
779,1
780,0
781,0
782,0
783,1
784,0
785,0
786,1
787,1
788,1
789,1
790,1
791,1
792,0
793,0
794,1
795,0
796,0
797,0
798,0
799,1
800,1
801,1
802,1
803,1
804,1
805,1
806,0
807,0
808,0
809,0
810,0
811,1
812,1
813,1
814,0
815,1
816,1
817,1
818,1
819,0
820,1
821,0
822,0
823,1
824,1
825,0
826,0
827,1
828,1
829,0
830,0
831,1
832,0
833,0
834,0
835,1
836,1
837,0
838,1
839,1
840,1
841,1
842,1
843,0
844,1
845,1
846,0
847,1
848,1
849,0
850,1
851,1
852,1
853,1
854,0
855,0
856,1
857,1
858,1
859,1
860,1
861,0
862,0
863,0
864,0
865,1
866,0
867,0
868,0
869,1
870,0
871,0
872,0
873,0
874,0
875,1
876,0
877,1
878,1
879,1
880,1
881,0
882,0
883,0
884,1
885,1
886,1
887,0
888,1
889,0
890,1
891,0
892,0
893,0
894,0
895,1
896,1
897,1
898,0
899,0
900,0
901,1
902,1
903,1
904,0
905,1
906,1
907,1
908,1
909,1
910,0
911,0
912,0
913,1
914,0
915,1
916,0
917,1
918,0
919,1
920,0
921,0
922,0
923,0
924,0
925,1
926,1
927,1
928,0
929,0
930,0
931,1
932,1
933,0
934,1
935,1
936,0
937,0
938,1
939,1
940,0
941,1
942,1
943,1
944,0
945,0
946,0
947,1
948,1
949,1
950,1
951,1
952,0
953,0
954,0
955,0
956,1
957,1
958,0
959,1
960,1
961,0
962,0
963,0
964,1
965,0
966,1
967,0
968,1
969,1
970,1
971,0
972,0
973,1
974,1
975,1
976,0
977,0
978,0
979,1
980,0
981,0
982,0
983,0
984,0
985,0
986,1
987,0
988,1
989,1
990,1
991,0
992,0
993,0
994,0
995,1
996,1
997,1
998,1
999,1
1000,0
1001,0
1002,1
1003,0
1004,1
1005,0
1006,0
1007,1
1008,0
1009,0
1010,0
1011,0
1012,1
1013,0
1014,0
1015,1
1016,1
1017,0
1018,0
1019,0
1020,0
1021,1
1022,1
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,1
1030,1
1031,1
1032,1
1033,0
1034,1
1035,0
1036,1
1037,0
1038,0
1039,1
1040,1
1041,1
1042,0
1043,0
1044,1
1045,1
1046,1
1047,0
1048,1
1049,1
1050,0
1051,0
1052,1
1053,1
1054,0
1055,1
1056,0
1057,0
1058,0
1059,0
1060,0
1061,1
1062,0
1063,1
1064,1
1065,0
1066,1
1067,1
1068,0
1069,0
1070,1
1071,1
1072,1
1073,1
1074,0
1075,1
1076,1
1077,1
1078,0
1079,0
1080,1
1081,0
1082,1
1083,1
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,1
1091,1
1092,0
1093,1
1094,0
1095,0
1096,0
1097,1
1098,1
1099,1
1100,0
1101,1
1102,0
1103,0
1104,0
1105,0
1106,1
1107,0
1108,0
1109,0
1110,1
1111,0
1112,1
1113,1
1114,0
1115,0
1116,1
1117,0
1118,0
1119,0
1120,0
1121,1
1122,1
1123,1
1124,0
1125,0
1126,1
1127,1
1128,0
1129,0
1130,0
1131,1
1132,1
1133,0
1134,0
1135,0
1136,0
1137,0
1138,1
1139,1
1140,0
1141,0
1142,1
1143,1
1144,1
1145,0
1146,0
1147,0
1148,1
1149,1
1150,1
1151,1
1152,0
1153,0
1154,1
1155,1
1156,0
1157,1
1158,1
1159,0
1160,0
1161,0
1162,0
1163,1
1164,1
1165,1
1166,1
1167,0
1168,0
1169,1
1170,0
1171,1
1172,0
1173,1
1174,1
1175,1
1176,1
1177,0
1178,1
1179,1
1180,1
1181,0
1182,0
1183,1
1184,1
1185,0
1186,0
1187,0
1188,0
1189,1
1190,0
1191,1
1192,0
1193,1
1194,0
1195,0
1196,0
1197,1
1198,0
1199,0
1200,1
1201,0
1202,1
1203,0
1204,0
1205,0
1206,0
1207,1
1208,1
1209,1
1210,0
1211,1
1212,0
1213,0
1214,0
1215,1
1216,1
1217,0
1218,0
1219,1
1220,1
1221,1
1222,1
1223,1
1224,1
1225,0
1226,0
1227,1
1228,1
1229,1
1230,1
1231,1
1232,1
1233,1
1234,0
1235,1
1236,1
1237,0
1238,0
1239,0
1240,1
1241,0
1242,1
1243,1
1244,1
1245,0
1246,1
1247,0
1248,1
1249,1
1250,1
1251,1
1252,1
1253,1
1254,1
1255,1
1256,0
1257,1
1258,1
1259,0
1260,1
1261,0
1262,0
1263,0
1264,0
1265,1
1266,1
1267,0
1268,0
1269,1
1270,0
1271,1
1272,1
1273,0
1274,1
1275,0
1276,1
1277,1
1278,0
1279,1
1280,1
1281,1
1282,1
1283,0
1284,0
1285,1
1286,0
1287,1
1288,1
1289,0
1290,0
1291,1
1292,0
1293,1
1294,0
1295,0
1296,1
1297,1
1298,1
1299,0
1300,0
1301,1
1302,1
1303,0
1304,0
1305,1
1306,1
1307,0
1308,1
1309,1
1310,1
1311,0
1312,0
1313,1
1314,0
1315,1
1316,0
1317,1
1318,1
1319,1
1320,0
1321,1
1322,1
1323,1
1324,0
1325,0
1326,1
1327,1
1328,0
1329,0
1330,0
1331,1
1332,1
1333,1
1334,1
1335,1
1336,1
1337,1
1338,0
1339,1
1340,1
1341,0
1342,1
1343,0
1344,0
1345,1
1346,1
1347,1
1348,1
1349,1
1350,0
1351,1
1352,1
1353,0
1354,1
1355,1
1356,0
1357,0
1358,0
1359,0
1360,0
1361,1
1362,0
1363,0
1364,0
1365,1
1366,0
1367,0
1368,0
1369,0
1370,0
1371,0
1372,0
1373,0
1374,0
1375,1
1376,0
1377,1
1378,0
1379,0
1380,1
1381,1
1382,1
1383,0
1384,0
1385,1
1386,1
1387,0
1388,0
1389,0
1390,0
1391,1
1392,0
1393,0
1394,0
1395,0
1396,1
1397,0
1398,1
1399,0
1400,0
1401,0
1402,1
1403,1
1404,0
1405,0
1406,1
1407,1
1408,1
1409,0
1410,1
1411,1
1412,1
1413,0
1414,0
1415,1
1416,0
1417,0
1418,0
1419,1
1420,1
1421,1
1422,0
1423,1
1424,0
1425,1
1426,1
1427,1
1428,1
1429,0
1430,1
1431,1
1432,0
1433,1
1434,0
1435,1
1436,0
1437,1
1438,1
1439,1
1440,1
1441,1
1442,0
1443,1
1444,1
1445,1
1446,1
1447,1
1448,1
1449,1
1450,1
1451,1
1452,1
1453,1
1454,0
1455,0
1456,0
1457,1
1458,1
1459,1
1460,1
1461,0
1462,0
1463,1
1464,0
1465,0
1466,0
1467,0
1468,1
1469,1
1470,1
1471,1
1472,1
1473,0
1474,1
1475,1
1476,1
1477,1
1478,0
1479,1
1480,1
1481,0
1482,0
1483,0
1484,1
1485,1
1486,1
1487,0
1488,1
1489,1
1490,1
1491,0
1492,0
1493,0
1494,1
1495,0
1496,0
1497,1
1498,1
1499,0
1500,1
1501,1
1502,1
1503,0
1504,1
1505,1
1506,0
1507,1
1508,0
1509,1
1510,0
1511,0
1512,0
1513,1
1514,1
1515,0
1516,0
1517,0
1518,1
1519,0
1520,0
1521,1
1522,1
1523,1
1524,1
1525,1
1526,0
1527,0
1528,1
1529,1
1530,1
1531,0
1532,1
1533,1
1534,0
1535,0
1536,1
1537,1
1538,0
1539,1
1540,1
1541,0
1542,1
1543,1
1544,1
1545,0
1546,1
1547,0
1548,1
1549,0
1550,0
1551,1
1552,0
1553,1
1554,1
1555,0
1556,0
1557,1
1558,0
1559,1
1560,1
1561,0
1562,1
1563,1
1564,1
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,1
1572,1
1573,1
1574,0
1575,0
1576,1
1577,0
1578,0
1579,1
1580,0
1581,0
1582,1
1583,1
1584,0
1585,1
1586,1
1587,1
1588,1
1589,1
1590,0
1591,1
1592,1
1593,1
1594,1
1595,0
1596,0
1597,0
1598,1
1599,1
1600,0
1601,0
1602,1
1603,0
1604,1
1605,1
1606,0
1607,0
1608,0
1609,0
1610,0
1611,1
1612,1
1613,0
1614,1
1615,1
1616,0
1617,0
1618,1
1619,0
1620,0
1621,1
1622,0
1623,0
1624,0
1625,1
1626,1
1627,0
1628,0
1629,0
1630,0
1631,1
1632,1
1633,1
1634,0
1635,1
1636,1
1637,0
1638,0
1639,0
1640,0
1641,1
1642,0
1643,0
1644,1
1645,1
1646,0
1647,1
1648,1
1649,1
1650,0
1651,0
1652,1
1653,1
1654,1
1655,1
1656,0
1657,1
1658,1
1659,0
1660,0
1661,1
1662,0
1663,1
1664,1
1665,1
1666,1
1667,0
1668,1
1669,1
1670,0
1671,1
1672,1
1673,0
1674,1
1675,0
1676,1
1677,1
1678,0
1679,1
1680,0
1681,0
1682,0
1683,1
1684,1
1685,0
1686,1
1687,0
1688,1
1689,0
1690,0
1691,0
1692,0
1693,1
1694,1
1695,0
1696,1
1697,1
1698,0
1699,1
1700,0
1701,0
1702,0
1703,0
1704,0
1705,1
1706,1
1707,1
1708,1
1709,0
1710,1
1711,0
1712,0
1713,1
1714,0
1715,0
1716,1
1717,1
1718,1
1719,0
1720,1
1721,0
1722,0
1723,1
1724,0
1725,1
1726,0
1727,1
1728,1
1729,1
1730,1
1731,1
1732,1
1733,0
1734,0
1735,1
1736,1
1737,0
1738,0
1739,0
1740,0
1741,1
1742,0
1743,1
1744,1
1745,0
1746,0
1747,1
1748,1
1749,0
1750,1
1751,0
1752,0
1753,0
1754,1
1755,1
1756,0
1757,0
1758,0
1759,0
1760,0
1761,0
1762,1
1763,1
1764,1
1765,1
1766,1
1767,0
1768,1
1769,1
1770,1
1771,1
1772,1
1773,0
1774,1
1775,0
1776,1
1777,1
1778,1
1779,0
1780,1
1781,0
1782,1
1783,1
1784,0
1785,1
1786,1
1787,0
1788,1
1789,1
1790,1
1791,0
1792,1
1793,1
1794,1
1795,0
1796,1
1797,1
1798,0
1799,0
1800,1
1801,0
1802,0
1803,0
1804,1
1805,1
1806,1
1807,1
1808,1
1809,1
1810,1
1811,1
1812,1
1813,1
1814,0
1815,1
1816,0
1817,0
1818,1
1819,0
1820,0
1821,1
1822,1
1823,0
1824,0
1825,1
1826,1
1827,0
1828,0
1829,0
1830,1
1831,0
1832,0
1833,0
1834,1
1835,1
1836,0
1837,0
1838,0
1839,0
1840,1
1841,0
1842,1
1843,1
1844,1
1845,1
1846,0
1847,1
1848,0
1849,1
1850,1
1851,1
1852,1
1853,0
1854,1
1855,1
1856,1
1857,0
1858,1
1859,1
1860,0
1861,1
1862,0
1863,1
1864,0
1865,0
1866,0
1867,1
1868,0
1869,1
1870,0
1871,1
1872,1
1873,0
1874,1
1875,0
1876,0
1877,0
1878,1
1879,1
1880,1
1881,0
1882,1
1883,1
1884,1
1885,1
1886,1
1887,0
1888,0
1889,0
1890,0
1891,1
1892,0
1893,0
1894,1
1895,1
1896,0
1897,1
1898,1
1899,1
1900,0
1901,1
1902,1
1903,1
1904,1
1905,0
1906,0
1907,0
1908,1
1909,1
1910,0
1911,0
1912,1
1913,1
1914,0
1915,0
1916,1
1917,1
1918,1
1919,0
1920,0
1921,0
1922,1
1923,1
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,1
1934,1
1935,1
1936,1
1937,0
1938,0
1939,1
1940,1
1941,1
1942,0
1943,0
1944,0
1945,1
1946,0
1947,0
1948,1
1949,1
1950,0
1951,1
1952,0
1953,1
1954,0
1955,0
1956,0
1957,0
1958,0
1959,1
1960,0
1961,1
1962,0
1963,1
1964,0
1965,0
1966,1
1967,0
1968,0
1969,1
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,0
1978,0
1979,1
1980,0
1981,1
1982,0
1983,1
1984,0
1985,0
1986,0
1987,0
1988,1
1989,0
1990,1
1991,1
1992,1
1993,0
1994,0
1995,0
1996,0
1997,1
1998,1
1999,1
2000,0
2001,1
2002,0
2003,0
2004,1
2005,1
2006,0
2007,1
2008,1
2009,0
2010,0
2011,0
2012,1
2013,1
2014,0
2015,1
2016,0
2017,0
2018,0
2019,1
2020,0
2021,1
2022,1
2023,1
2024,1
2025,1
2026,1
2027,1
2028,1
2029,0
2030,0
2031,0
2032,0
2033,1
2034,0
2035,1
2036,1
2037,0
2038,1
2039,1
2040,1
2041,0
2042,1
2043,0
2044,0
2045,1
2046,0
2047,0
2048,1
2049,1
2050,1
2051,1
2052,0
2053,1
2054,1
2055,1
2056,1
2057,1
2058,1
2059,1
2060,1
2061,1
2062,0
2063,0
2064,0
2065,0
2066,0
2067,0
2068,1
2069,1
2070,1
2071,1
2072,1
2073,0
2074,1
2075,1
2076,1
2077,1
2078,1
2079,0
2080,0
2081,1
2082,1
2083,1
2084,1
2085,0
2086,0
2087,1
2088,0
2089,0
2090,0
2091,1
2092,0
2093,1
2094,1
2095,1
2096,1
2097,1
2098,0
2099,1
2100,0
2101,1
2102,1
2103,0
2104,0
2105,1
2106,1
2107,0
2108,0
2109,0
2110,1
2111,1
2112,1
2113,0
2114,0
2115,0
2116,1
2117,1
2118,0
2119,0
2120,0
2121,1
2122,1
2123,0
2124,1
2125,0
2126,0
2127,0
2128,1
2129,1
2130,0
2131,1
2132,0
2133,0
2134,1
2135,0
2136,0
2137,0
2138,0
2139,1
2140,0
2141,0
2142,1
2143,0
2144,0
2145,0
2146,1
2147,1
2148,1
2149,0
2150,1
2151,1
2152,1
2153,0
2154,1
2155,0
2156,0
2157,0
2158,0
2159,0
2160,1
2161,1
2162,0
2163,0
2164,1
2165,1
2166,1
2167,1
2168,1
2169,0
2170,0
2171,1
2172,0
2173,0
2174,0
2175,1
2176,0
2177,1
2178,1
2179,0
2180,0
2181,0
2182,1
2183,1
2184,1
2185,0
2186,0
2187,0
2188,0
2189,1
2190,1
2191,0
2192,0
2193,1
2194,1
2195,0
2196,0
2197,1
2198,1
2199,0
2200,1
2201,0
2202,1
2203,0
2204,1
2205,0
2206,0
2207,0
2208,0
2209,0
2210,0
2211,0
2212,0
2213,1
2214,0
2215,1
2216,1
2217,0
2218,1
2219,1
2220,1
2221,0
2222,1
2223,0
2224,1
2225,1
2226,1
2227,1
2228,1
2229,0
2230,0
2231,1
2232,0
2233,0
2234,1
2235,1
2236,1
2237,1
2238,0
2239,1
2240,0
2241,0
2242,1
2243,0
2244,0
2245,0
2246,0
2247,0
2248,1
2249,1
2250,1
2251,0
2252,0
2253,1
2254,1
2255,1
2256,1
2257,1
2258,1
2259,0
2260,1
2261,1
2262,0
2263,1
2264,1
2265,1
2266,0
2267,1
2268,1
2269,0
2270,0
2271,1
2272,0
2273,1
2274,0
2275,0
2276,1
2277,1
2278,1
2279,0
2280,0
2281,1
2282,0
2283,1
2284,0
2285,0
2286,0
2287,1
2288,1
2289,1
2290,0
2291,0
2292,1
2293,1
2294,0
2295,0
2296,0
2297,1
2298,0
2299,0
2300,0
2301,1
2302,0
2303,0
2304,1
2305,0
2306,0
2307,0
2308,1
2309,0
2310,1
2311,0
2312,0
2313,1
2314,1
2315,0
2316,1
2317,0
2318,0
2319,0
2320,1
2321,0
2322,0
2323,1
2324,1
2325,1
2326,0
2327,1
2328,0
2329,0
2330,1
2331,0
2332,1
2333,0
2334,1
2335,0
2336,1
2337,0
2338,0
2339,0
2340,1
2341,0
2342,1
2343,0
2344,1
2345,1
2346,0
2347,1
2348,1
2349,0
2350,1
2351,1
2352,0
2353,1
2354,1
2355,1
2356,0
2357,1
2358,0
2359,1
2360,0
2361,0
2362,1
2363,0
2364,1
2365,0
2366,0
2367,1
2368,0
2369,1
2370,1
2371,1
2372,0
2373,1
2374,1
2375,1
2376,0
2377,0
2378,1
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,1
2387,0
2388,1
2389,0
2390,0
2391,0
2392,0
2393,1
2394,0
2395,0
2396,1
2397,0
2398,1
2399,0
2400,0
2401,0
2402,0
2403,0
2404,1
2405,1
2406,0
2407,0
2408,0
2409,0
2410,0
2411,1
2412,1
2413,0
2414,1
2415,1
2416,1
2417,0
2418,0
2419,1
2420,1
2421,0
2422,0
2423,0
2424,1
2425,0
2426,1
2427,1
2428,0
2429,1
2430,1
2431,0
2432,1
2433,1
2434,1
2435,1
2436,0
2437,0
2438,0
2439,0
2440,0
2441,1
2442,0
2443,0
2444,0
2445,0
2446,0
2447,1
2448,1
2449,0
2450,0
2451,0
2452,0
2453,1
2454,0
2455,0
2456,1
2457,0
2458,0
2459,0
2460,1
2461,0
2462,1
2463,0
2464,1
2465,1
2466,0
2467,0
2468,1
2469,1
2470,1
2471,1
2472,1
2473,1
2474,0
2475,0
2476,1
2477,1
2478,0
2479,0
2480,1
2481,0
2482,1
2483,1
2484,0
2485,1
2486,1
2487,0
2488,1
2489,0
2490,0
2491,1
2492,0
2493,1
2494,0
2495,0
2496,1
2497,0
2498,0
2499,1
2500,0
2501,1
2502,0
2503,1
2504,1
2505,0
2506,0
2507,0
2508,1
2509,1
2510,1
2511,0
2512,0
2513,0
2514,1
2515,1
2516,1
2517,1
2518,1
2519,1
2520,0
2521,1
2522,0
2523,1
2524,0
2525,0
2526,1
2527,1
2528,0
2529,1
2530,0
2531,1
2532,0
2533,0
2534,0
2535,1
2536,0
2537,0
2538,1
2539,1
2540,0
2541,1
2542,1
2543,0
2544,1
2545,1
2546,1
2547,0
2548,1
2549,0
2550,1
2551,0
2552,1
2553,0
2554,1
2555,1
2556,0
2557,1
2558,1
2559,1
2560,0
2561,1
2562,1
2563,1
2564,0
2565,1
2566,0
2567,0
2568,0
2569,0
2570,0
2571,1
2572,0
2573,1
2574,1
2575,1
2576,0
2577,0
2578,0
2579,0
2580,1
2581,0
2582,0
2583,1
2584,1
2585,1
2586,1
2587,0
2588,1
2589,1
2590,0
2591,1
2592,1
2593,1
2594,1
2595,0
2596,1
2597,1
2598,1
2599,1
2600,1
2601,1
2602,1
2603,0
2604,0
2605,0
2606,0
2607,1
2608,1
2609,0
2610,1
2611,1
2612,1
2613,0
2614,1
2615,0
2616,0
2617,0
2618,1
2619,0
2620,1
2621,0
2622,0
2623,1
2624,0
2625,0
2626,1
2627,0
2628,1
2629,0
2630,1
2631,1
2632,1
2633,1
2634,0
2635,0
2636,1
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,1
2645,1
2646,1
2647,0
2648,0
2649,0
2650,1
2651,0
2652,1
2653,1
2654,1
2655,0
2656,0
2657,1
2658,1
2659,0
2660,1
2661,0
2662,0
2663,1
2664,0
2665,0
2666,1
2667,0
2668,1
2669,0
2670,0
2671,1
2672,0
2673,1
2674,0
2675,1
2676,1
2677,1
2678,1
2679,1
2680,1
2681,0
2682,0
2683,1
2684,1
2685,0
2686,0
2687,1
2688,0
2689,0
2690,0
2691,0
2692,0
2693,1
2694,1
2695,0
2696,1
2697,1
2698,1
2699,0
2700,0
2701,1
2702,1
2703,0
2704,0
2705,0
2706,1
2707,1
2708,1
2709,0
2710,0
2711,0
2712,1
2713,0
2714,0
2715,1
2716,1
2717,1
2718,0
2719,0
2720,1
2721,1
2722,1
2723,1
2724,1
2725,1
2726,0
2727,0
2728,1
2729,0
2730,0
2731,1
2732,0
2733,0
2734,1
2735,0
2736,0
2737,1
2738,0
2739,1
2740,0
2741,1
2742,0
2743,0
2744,1
2745,1
2746,0
2747,1
2748,1
2749,1
2750,0
2751,0
2752,1
2753,0
2754,1
2755,0
2756,1
2757,0
2758,0
2759,0
2760,0
2761,0
2762,1
2763,0
2764,1
2765,1
2766,0
2767,0
2768,0
2769,1
2770,1
2771,0
2772,0
2773,0
2774,1
2775,1
2776,0
2777,1
2778,1
2779,0
2780,0
2781,0
2782,0
2783,1
2784,1
2785,0
2786,0
2787,1
2788,0
2789,1
2790,1
2791,1
2792,0
2793,1
2794,0
2795,1
2796,1
2797,1
2798,1
2799,0
2800,0
2801,1
2802,0
2803,1
2804,0
2805,1
2806,0
2807,1
2808,0
2809,1
2810,0
2811,0
2812,1
2813,0
2814,1
2815,1
2816,1
2817,0
2818,1
2819,1
2820,0
2821,1
2822,1
2823,0
2824,0
2825,0
2826,1
2827,1
2828,1
2829,0
2830,0
2831,1
2832,1
2833,1
2834,1
2835,1
2836,1
2837,1
2838,1
2839,0
2840,1
2841,1
2842,0
2843,1
2844,0
2845,1
2846,0
2847,0
2848,0
2849,1
2850,0
2851,0
2852,1
2853,1
2854,0
2855,0
2856,0
2857,0
2858,0
2859,1
2860,0
2861,1
2862,1
2863,1
2864,1
2865,1
2866,1
2867,0
2868,1
2869,1
2870,0
2871,1
2872,1
2873,0
2874,1
2875,0
2876,1
2877,1
2878,1
2879,0
2880,1
2881,1
2882,0
2883,0
2884,1
2885,1
2886,0
2887,0
2888,1
2889,1
2890,1
2891,1
2892,0
2893,0
2894,0
2895,1
2896,1
2897,1
2898,1
2899,1
2900,0
2901,0
2902,1
2903,1
2904,1
2905,1
2906,1
2907,1
2908,1
2909,1
2910,1
2911,0
2912,1
2913,1
2914,1
2915,0
2916,0
2917,1
2918,0
2919,1
2920,1
2921,1
2922,0
2923,1
2924,1
2925,1
2926,1
2927,1
2928,0
2929,1
2930,0
2931,1
2932,1
2933,1
2934,0
2935,1
2936,1
2937,0
2938,1
2939,1
2940,1
2941,1
2942,0
2943,0
2944,0
2945,1
2946,0
2947,0
2948,0
2949,0
2950,0
2951,1
2952,1
2953,0
2954,1
2955,1
2956,0
2957,1
2958,1
2959,0
2960,1
2961,1
2962,1
2963,1
2964,1
2965,0
2966,1
2967,0
2968,1
2969,1
2970,1
2971,0
2972,1
2973,1
2974,1
2975,1
2976,1
2977,0
2978,1
2979,1
2980,1
2981,0
2982,0
2983,0
2984,0
2985,1
2986,0
2987,0
2988,0
2989,0
2990,0
2991,0
2992,1
2993,1
2994,0
