numeric,numeric
485,0
486,1
487,0
488,1
489,1
490,0
491,1
492,0
493,1
494,0
495,0
496,1
497,0
498,0
499,1
500,0
501,0
502,0
503,1
504,0
505,0
506,0
507,1
508,0
509,0
510,1
511,0
512,0
513,0
514,1
515,0
516,1
517,0
518,0
519,0
520,1
521,0
522,1
523,1
524,0
525,1
526,1
527,1
528,0
529,0
530,1
531,0
532,1
533,1
534,0
535,0
536,1
537,1
538,0
539,1
540,1
541,0
542,0
543,1
544,1
545,0
546,0
547,1
548,0
549,0
550,0
551,1
552,0
553,0
554,0
555,1
556,0
557,0
558,1
559,0
560,1
561,1
562,1
563,0
564,1
565,0
566,0
567,1
568,1
569,0
570,0
571,0
572,0
573,1
574,0
575,0
576,0
577,0
578,0
579,1
580,1
581,1
582,0
583,0
584,1
585,1
586,0
587,0
588,0
589,0
590,1
591,0
592,0
593,1
594,1
595,1
596,0
597,0
598,0
599,1
600,1
601,0
602,0
603,0
604,1
605,1
606,0
607,0
608,0
609,0
610,0
611,1
612,1
613,0
614,1
615,0
616,0
617,0
618,1
619,0
620,1
621,0
622,1
623,1
624,0
625,1
626,0
627,1
628,0
629,1
630,0
631,1
632,1
633,0
634,0
635,1
636,0
637,1
638,1
639,0
640,0
641,1
642,0
643,0
644,1
645,1
646,0
647,0
648,0
649,0
650,0
651,0
652,1
653,1
654,0
655,0
656,1
657,1
658,1
659,1
660,1
661,1
662,0
663,0
664,1
665,1
666,0
667,0
668,1
669,0
670,1
671,0
672,1
673,0
674,0
675,0
676,0
677,0
678,1
679,0
680,0
681,1
682,1
683,1
684,1
685,0
686,1
687,0
688,0
689,0
690,0
691,1
692,0
693,1
694,1
695,0
696,0
697,0
698,1
699,0
700,0
701,0
702,1
703,0
704,1
705,0
706,1
707,1
708,0
709,0
710,1
711,0
712,1
713,1
714,1
715,0
716,0
717,1
718,0
719,1
720,0
721,0
722,0
723,1
724,1
725,1
726,1
727,1
728,1
729,0
730,0
731,1
732,0
733,0
734,1
735,0
736,0
737,1
738,0
739,1
740,0
741,1
742,1
743,1
744,1
745,1
746,1
747,1
748,1
749,1
750,0
751,0
752,0
753,0
754,0
755,0
756,1
757,0
758,0
759,1
760,1
761,1
762,1
763,0
764,0
765,0
766,1
767,0
768,1
769,0
770,0
771,0
772,1
773,0
774,1
775,1
776,0
777,1
778,1
779,0
780,0
781,1
782,0
783,0
784,1
785,1
786,1
787,0
788,0
789,1
790,0
791,0
792,1
793,0
794,0
795,1
796,0
797,1
798,1
799,0
800,0
801,1
802,0
803,0
804,0
805,1
806,0
807,1
808,0
809,0
810,1
811,1
812,1
813,0
814,0
815,0
816,1
817,1
818,1
819,0
820,0
821,0
822,1
823,0
824,0
825,0
826,0
827,0
828,1
829,0
830,1
831,0
832,1
833,0
834,0
835,1
836,0
837,0
838,1
839,1
840,1
841,1
842,1
843,1
844,0
845,1
846,0
847,1
848,0
849,1
850,0
851,1
852,1
853,0
854,1
855,0
856,0
857,0
858,0
859,0
860,1
861,1
862,0
863,0
864,1
865,0
866,0
867,1
868,0
869,1
870,1
871,1
872,0
873,1
874,1
875,1
876,1
877,1
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,1
886,1
887,0
888,1
889,1
890,1
891,1
892,1
893,1
894,1
895,0
896,0
897,0
898,0
899,1
900,1
901,0
902,0
903,1
904,1
905,1
906,1
907,0
908,0
909,1
910,1
911,0
912,0
913,0
914,1
915,0
916,0
917,1
918,1
919,0
920,1
921,0
922,1
923,1
924,0
925,0
926,0
927,1
928,1
929,0
930,0
931,1
932,0
933,1
934,1
935,1
936,1
937,0
938,0
939,1
940,1
941,0
942,0
943,1
944,1
945,1
946,0
947,1
948,0
949,1
950,0
951,1
952,1
953,0
954,1
955,1
956,0
957,0
958,0
959,1
960,0
961,1
962,0
963,1
964,1
965,1
966,0
967,0
968,1
969,0
970,0
971,1
972,1
973,1
974,0
975,0
976,0
977,1
978,1
979,0
980,1
981,0
982,1
983,1
984,1
985,1
986,1
987,0
988,1
989,0
990,0
991,1
992,0
993,0
994,1
995,0
996,1
997,0
998,1
999,1
