numeric,numeric
485,0
486,1
487,1
488,1
489,1
490,0
491,1
492,0
493,0
494,0
495,1
496,1
497,0
498,0
499,0
500,1
501,0
502,1
503,1
504,0
505,1
506,0
507,0
508,1
509,1
510,0
511,0
512,1
513,0
514,0
515,1
516,0
517,0
518,0
519,0
520,1
521,1
522,1
523,0
524,1
525,1
526,0
527,0
528,0
529,0
530,1
531,1
532,1
533,1
534,1
535,0
536,0
537,0
538,1
539,0
540,0
541,1
542,0
543,0
544,1
545,1
546,0
547,1
548,1
549,1
550,0
551,1
552,0
553,0
554,1
555,0
556,0
557,0
558,0
559,1
560,1
561,0
562,1
563,0
564,1
565,0
566,1
567,0
568,1
569,1
570,0
571,1
572,1
573,1
574,0
575,1
576,1
577,0
578,0
579,1
580,0
581,0
582,0
583,1
584,1
585,0
586,0
587,1
588,0
589,0
590,0
591,0
592,0
593,1
594,1
595,0
596,1
597,1
598,0
599,1
600,1
601,1
602,1
603,0
604,0
605,1
606,1
607,0
608,1
609,1
610,1
611,0
612,1
613,1
614,0
615,1
616,1
617,0
618,0
619,1
620,1
621,0
622,0
623,0
624,1
625,1
626,1
627,1
628,0
629,0
630,0
631,1
632,1
633,0
634,1
635,1
636,1
637,1
638,0
639,1
640,1
641,1
642,1
643,1
644,0
645,0
646,1
647,1
648,0
649,0
650,0
651,1
652,0
653,0
654,0
655,1
656,0
657,0
658,1
659,0
660,0
661,1
662,0
663,1
664,1
665,1
666,1
667,0
668,0
669,0
670,0
671,1
672,1
673,1
674,1
675,0
676,1
677,1
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,1
686,0
687,0
688,1
689,0
690,0
691,1
692,0
693,0
694,0
695,1
696,0
697,1
698,0
699,1
700,0
701,0
702,0
703,1
704,1
705,1
706,1
707,1
708,1
709,1
710,1
711,0
712,1
713,0
714,1
715,0
716,0
717,1
718,0
719,1
720,1
721,0
722,1
723,1
724,1
725,0
726,1
727,0
728,1
729,1
730,0
731,1
732,1
733,1
734,0
735,0
736,0
737,0
738,0
739,1
740,1
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,1
749,1
750,0
751,0
752,1
753,0
754,0
755,0
756,0
757,0
758,1
759,0
760,1
761,0
762,0
763,0
764,1
765,0
766,0
767,1
768,0
769,1
770,1
771,1
772,0
773,1
774,0
775,0
776,1
777,1
778,0
779,0
780,1
781,0
782,1
783,1
784,0
785,1
786,1
787,0
788,1
789,0
790,0
791,0
792,0
793,0
794,1
795,1
796,0
797,1
798,0
799,0
800,1
801,1
802,1
803,1
804,1
805,0
806,1
807,1
808,0
809,0
810,1
811,1
812,1
813,0
814,0
815,1
816,0
817,1
818,0
819,1
820,1
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,1
830,0
831,1
832,1
833,1
834,1
835,0
836,1
837,1
838,0
839,0
840,1
841,1
842,0
843,0
844,0
845,0
846,1
847,1
848,1
849,1
850,0
851,0
852,0
853,0
854,1
855,1
856,0
857,0
858,0
859,0
860,0
861,0
862,1
863,1
864,0
865,0
866,1
867,0
868,1
869,1
870,0
871,0
872,0
873,1
874,1
875,1
876,1
877,0
878,0
879,0
880,1
881,0
882,1
883,0
884,1
885,0
886,1
887,0
888,1
889,0
890,1
891,0
892,1
893,0
894,0
895,0
896,1
897,0
898,0
899,0
900,0
901,0
902,1
903,0
904,1
905,0
906,1
907,0
908,1
909,1
910,1
911,0
912,1
913,0
914,1
915,0
916,1
917,1
918,1
919,0
920,0
921,0
922,1
923,0
924,1
925,1
926,0
927,0
928,1
929,0
930,0
931,0
932,1
933,1
934,1
935,1
936,1
937,1
938,0
939,1
940,0
941,1
942,0
943,0
944,1
945,0
946,0
947,1
948,0
949,1
950,1
951,0
952,1
953,1
954,1
955,1
956,0
957,1
958,1
959,1
960,1
961,0
962,1
963,1
964,1
965,0
966,0
967,1
968,1
969,0
970,1
971,0
972,0
973,1
974,0
975,0
976,1
977,0
978,0
979,0
980,1
981,0
982,1
983,0
984,0
985,0
986,1
987,0
988,1
989,1
990,1
991,1
992,1
993,0
994,0
995,0
996,0
997,1
998,1
999,0
